province_id,province_name,bws_raw,baseline_stress_score,bwd_raw,baseline_depletion_score,gtd_raw,groundwater_decline_score,iav_raw,interannual_variability_score,sev_raw,seasonal_variability_score,drr_raw,drought_risk_score,rfr_raw,riverine_flood_risk_score,cfr_raw,coastal_flood_risk_score,ucw_raw,untreated_wastewater_score,cep_raw,coastal_eutrophication_score,udw_raw,unimproved_drinking_water_score,usa_raw,unimproved_sanitation_score,rri_raw,reputational_risk_score,combined_risk_score
TUR.20_1,Burdur,0.8088175011202235,3.84345534783379,0.4183047219594901,2.6633723300678054,0.07919913148998445,1.073919,0.32538300481608523,1.301532019264341,0.2605490502357994,0.7816471507073982,0.5647185659178885,2.8235928295894426,0.0032425882116471324,1.5366408071492168,4.776456203497153e-06,0.4193526226616477,0.6171999999999999,2.05733333333,3.419791005688224,3.6049477514220563,0.006646227286748614,0.0,0.058478982794845806,2.2152514278899504,60.99999999999999,3.0666666666700007,2.2504900266502914
TUR.21_1,Bursa,0.512498680175984,3.336166812929523,0.25963514999439113,2.0297100811405415,0.11889579339284949,1.0739189999999998,0.33516649131555354,1.3406659652622144,0.37877992391754467,1.136339771752634,0.5644645349469035,2.8223226747345174,0.006445506060633648,2.3488616483703093,8.443362253653324e-06,0.7295874971056159,0.6172,2.0573333333299995,3.4146066737728202,3.321641630390817,0.00932498272841965,0.0,0.03618018324308771,1.4840993500478177,61.00000000000001,3.06666666667,2.088801047777943
TUR.22_1,Çanakkale,0.9457885505517178,4.201650952602297,0.48120804507326326,2.9079605497776515,0.09713563198623544,1.073919,0.4674017815272954,1.8696071261091816,0.46994659456060195,1.4098397836818057,0.5983934752920775,2.991967376460387,0.0007622122075131401,0.6448322631617828,7.972653447102483e-06,0.82580924505697,0.6171999999999999,2.05733333333,2.1615825258238255,2.4382758842466035,0.006811253973048203,0.0,0.052563996592855315,1.898614208651922,61.0,3.0666666666699993,2.489146317622343
TUR.23_1,Çankiri,0.1687144973110297,1.3138572401015949,0.08747805173696248,1.032448572767122,-0.00815924,,0.3379325205249313,1.3517300820997251,0.38121557220582925,1.1436467166174877,0.5992720995006541,2.99636049750327,0.00429130649700066,2.1489692279005257,0.0,0.0,0.6171999999999999,2.0573333333299995,-2.0294565079144773,1.594108698417102,0.004919687698663481,0.0,0.07327753696137619,2.5441707976346857,60.99999999999999,3.06666666667,1.368851182465036
TUR.24_1,Çorum,0.323240835525186,2.0574634533219722,0.16578160491771096,1.4478361281464058,0.01642165618440801,1.073919,0.3341616322034466,1.3366465288137868,0.3995991103951972,1.1987973311855915,0.6761509822619096,3.3807549113095483,0.003654338191023903,2.1572068648993517,0.0,0.0,0.6172,2.05733333333,-1.2751510584067425,1.7449697883186506,0.003825753603377387,0.0,0.08255130457449061,2.7230585057806898,61.0,3.0666666666700007,1.6286209310364146
TUR.25_1,Denizli,0.8454827976250049,4.020907068366602,0.44839855867472456,2.7915644642727155,0.07681331439077879,1.073919,0.3515180337857924,1.4060721351431695,0.31235876913885763,0.9370763074165729,0.6104176952753039,3.0520884763765195,0.0025192370525252577,1.5268042513317095,2.4404380593657514e-06,0.21433861517714461,0.6172000000000001,2.0573333333300003,2.4036882527623455,3.3509220631905885,0.0066247307593192235,0.0,0.05884880976951221,2.2347803148609087,61.00000000000001,3.06666666667,2.353714633294713
TUR.26_1,Diyarbakir,0.44424812642126266,2.872355653680163,0.20598991217371165,1.6861905042843806,-0.005322676896210369,1.073919,0.4048807932816966,1.6195231731267867,0.5740463144111579,1.7221389432334735,0.6149153452942631,3.074576726471315,0.0033574043083501046,2.085473240828678,0.0,0.0,0.6172,2.05733333333,0.230887777576,2.230887777576,0.007109726332417616,0.0,0.05497866229252288,2.1312964658470346,60.99999999999999,3.0666666666700007,1.9716149077383691
TUR.27_1,Düzce,0.15016673201886996,1.5856269781775878,0.06868075870281266,1.0931452050906643,0.009952530000000001,,0.25789222438858794,1.0315688975543518,0.4384021442585829,1.3152064327757484,0.5443678615261839,2.7218393076309204,0.009806395205552237,3.4882289333135765,0.0,0.0,0.6172000000000001,2.0573333333300003,-4.510404192844703,1.0995303598897002,0.0055345138473697495,0.0,0.06784529003546293,2.4396838038724664,61.000000000000014,3.0666666666700007,1.4886819669699558
TUR.28_1,Edirne,0.2589713778278877,2.091817702326961,0.1110537941490865,1.2656867092737938,-0.17141976772569423,,0.4418887942001651,1.7675551768006603,0.3870807289361953,1.1612421868085858,0.6615962248760814,3.307981124380407,0.0013502244716343012,0.9135213864773734,6.444637082423481e-07,0.06676344334543573,0.6172000000000001,2.05733333333,1.721316376552111,2.7213333615630764,0.006747782874903382,0.0,0.04223767743034855,1.570500993951933,61.00000000000001,3.0666666666699998,1.681236933423247
TUR.29_1,Elazığ,0.13534630150389404,1.084587187452685,0.06632222334098264,0.8366129274562111,0.10649368794707004,1.0739189999999998,0.48046913395871593,1.9218765358348637,0.5158330988460349,1.5474992965381045,0.5474568089181554,2.737284044590777,0.0019329626430532759,1.3416295877358717,0.0,0.0,0.6171999999999999,2.05733333333,0.1728820928885714,2.2112870839540975,0.004573369988464472,0.0,0.07627289076704348,2.5916122414762937,61.0,3.06666666667,1.3162726596963488
TUR.2_1,Adiyaman,0.28481501831789335,1.2652974309453038,0.1372800367853284,1.0304355510126593,0.14783799999999997,1.073919,0.43950289587777547,1.758011583511102,0.44836985110023553,1.3451095533007067,0.6285375578081938,3.1426877890409686,0.0017773535413086502,1.3004141364949249,0.0,0.0,0.6172,2.05733333333,0.3747579627336552,2.34677463781765,0.005645950793563293,0.0,0.06755450209836494,2.4246859228320337,60.99999999999999,3.06666666667,1.3753520740733816
TUR.30_1,Erzincan,0.047527876586081146,0.04722553803800081,0.026253047562962307,0.48705845594193375,0.1230748815751175,1.073919,0.33424735690601376,1.3369894276240553,0.4189533518520619,1.2568600555561855,0.5425577521069203,2.7127887605346013,0.0016642513971425645,1.24836310608148,0.0,0.0,0.6172,2.0573333333300003,-1.6349930322241275,1.6946158859804552,0.004411484518889574,0.0,0.07839597531066272,2.647320338697169,61.0,3.06666666667,0.8613590471457302
TUR.31_1,Erzurum,0.10266412857863522,0.7068552766702116,0.058553581989290934,0.8471589578291684,0.13387669769830876,1.073919,0.33668749473338105,1.3467499789335244,0.5067939836355122,1.5203819509065366,0.5349408098009605,2.6747040490048026,0.004931780970912241,2.26194620763671,0.0,0.0,0.6172000000000001,2.0573333333300003,-7.060905982667555,1.47721081033715,0.006474177904966308,0.0018115598410639077,0.09428652253429434,2.8912758081582552,61.00000000000002,3.066666666670001,1.1768737060021128
TUR.32_1,Eskisehir,1.153488959497247,4.147455030701552,0.6251937360070499,3.435327958727397,0.10731078400488224,1.0739190000000003,0.3736372180019078,1.4945488720076314,0.32723170552644537,0.9816951165793362,0.6179322855871092,3.0896614279355465,0.0036201664896592855,2.0077468494273605,0.0,0.0,0.6172,2.05733333333,0.4347968655479303,2.434797713849083,0.00618096892543101,0.0,0.06277242239305834,2.2621300715408736,61.00000000000001,3.06666666667,2.5329860911392656
TUR.33_1,Gaziantep,0.6190403431287543,1.9652674544276372,0.28637752264018795,1.8120449243135077,0.12547120128335054,1.073919,0.41342439797113817,1.653697591884553,0.43922231097082887,1.3176669329124868,0.6966850140900664,3.4834250704503327,0.00410177650922682,2.3114129491331967,0.0,0.0,0.6172,2.05733333333,1.1127067401200743,2.7202597251562097,0.011390630762459216,0.0033304217960793856,0.03753033041946835,1.5433053389581874,61.0,3.0666666666700007,1.7652533845514415
TUR.34_1,Giresun,0.0732399846953426,0.3888024917530783,0.03874628512452321,0.6300033762841238,0.10475492998779258,1.0739189999999998,0.2526355916598984,1.0105423666395936,0.3456161435671122,1.0368484307013366,0.633958456318148,3.16979228159074,0.008964641703224358,3.1395682185901683,0.0,0.0,0.6172000000000001,2.05733333333,-10.018608791414287,1.2374372663466622,0.004467293553214291,0.0,0.07668188203150625,2.613273621431297,61.00000000000001,3.06666666667,1.0153017931985893
TUR.35_1,Gümüshane,0.22764452688051803,1.3684703140015575,0.12639505497571935,1.1247925181452592,0.08484800264211914,1.0739190000000003,0.2702769603725663,1.0811078414902653,0.36480857820527146,1.0944257346158146,0.581263335425859,2.906316677129294,0.008074533752022798,3.05401759782809,0.0,0.0,0.6171999999999999,2.05733333333,-9.39254553257704,1.295589976836601,0.004690175085885905,0.0,0.07929955746114126,2.65545904543041,61.00000000000001,3.06666666667,1.3589061674272025
TUR.36_1,Hakkari,1.0987614665259218,3.4631473552852694,0.4927677918341731,2.110937424232133,0.0005193075679062259,,0.5527325303000376,2.21093012120015,0.8483222611584325,2.544966783475297,0.5454446234042652,2.727223117021327,0.005140159188153519,2.6765786210201266,0.0,0.0,0.6172,2.05733333333,0.11818309152575293,2.167571423767801,0.04557653240687253,1.8655645296329801,0.047672917151590076,1.917096989095727,61.0,3.06666666667,2.580254802433718
TUR.37_1,Hatay,1.3017747076922226,4.356425357420179,0.5768270085392478,3.2950961587472536,0.047321731242745406,1.0739190000000003,0.39286797183450667,1.5714718873380267,0.6496194301327376,1.948858290398213,0.6649500491832165,3.324750245916084,0.013313212045665506,3.3869861238087573,4.105316818926195e-10,4.2529173225731e-05,0.6171999999999999,2.0573333333299995,3.619987434215495,3.6368892907445773,0.010160953057035592,0.0,0.03824528602573704,1.5580031070038165,61.0,3.0666666666699993,2.7924523858518895
TUR.38_1,Iğdır,0.44620627282608477,2.9617133145303813,0.2207691249791554,1.8242664956349306,-0.0061598600000000005,,0.3582467384117774,1.4329869536471098,0.6269414449714572,1.8808243349143716,0.5948625195647192,2.974312597823597,0.004636217682028973,2.491238860247004,0.0,0.0,0.6172,2.05733333333,-0.3028048238202165,1.9394390352359594,0.03394309332326781,1.21797281918324,0.10384706683386248,3.0297109158216533,61.000000000000014,3.06666666667,2.163765019929047
TUR.39_1,Isparta,0.705850776169815,3.582736022308747,0.35874158301159326,2.3992550705744193,0.04961737277157205,1.073919,0.32687296470723365,1.3074918588289346,0.3332429309715599,0.9997287929146795,0.5723895027856784,2.861947513928392,0.003721803391364716,2.0553719510194486,0.0,0.0,0.6172,2.0573333333300003,1.4965595036715542,2.91408010160573,0.00497204570189485,0.0,0.07292484870451696,2.526478893712036,61.000000000000014,3.066666666670001,2.164045051439429
TUR.3_1,Afyon,1.0537065380154704,4.3795813622290405,0.572030099258001,3.2876561544831633,0.05403356988157598,1.0739189999999998,0.33171444524126775,1.326857780965071,0.2550189743589731,0.7650569230769194,0.6355049661124793,3.1775248305623958,0.00212310080782044,1.4727282521271696,0.0,0.0,0.6172,2.0573333333299995,0.7620123450444408,2.51534841948343,0.005269396911918536,0.0,0.0704277205249568,2.476838992641373,60.99999999999999,3.0666666666699998,2.4926954069831884
TUR.40_1,Istanbul,0.48376935893518297,2.1649394050182975,0.19204321333588067,1.3485229305827753,-0.11216957762312449,,0.37518380163703413,1.5007352065481367,0.4732493131445049,1.4197479394335144,0.6360774082725917,3.180387041362959,0.001976297570177653,1.1135835774960414,3.224019172843304e-06,0.3339933942561139,0.6171999999999999,2.05733333333,10.815306343564986,3.858910760096198,0.0093090341462818,0.0,0.03509989179991844,1.1278727489635934,61.00000000000001,3.06666666667,1.757653041851443
TUR.41_1,Izmir,1.036979296710564,4.350533890388828,0.5421651304220816,3.168625522567362,0.147838,1.0739190000000003,0.41000565004467154,1.6400226001786862,0.46843283080724124,1.4052984924217236,0.5939635195798922,2.969817597899462,0.005329736908355031,2.299900191222467,4.83664318715662e-06,0.4998220292412332,0.6172000000000001,2.05733333333,4.808031621614229,3.4762054861175082,0.008218602955935898,0.0,0.04503346740608206,1.7957764146199302,61.000000000000014,3.0666666666700007,2.643489138595108
TUR.42_1,K. Maras,1.33729740185948,4.614673029098228,0.6297044220102787,3.5028059476974787,0.11534881326749641,1.0739189999999998,0.4335024793351501,1.7340099173406007,0.640730401287993,1.922191203863979,0.5894377499222963,2.9471887496114806,0.0025314081534143517,1.7309887809769446,0.0,0.0,0.6172,2.05733333333,1.5619702793456256,3.09315457794233,0.006069576466529372,0.0,0.06448824137043178,2.3551914043416917,60.99999999999999,3.06666666667,2.802986430052793
TUR.43_1,Karabük,0.1505683452590043,1.5904184968488848,0.0688352403078002,1.0941762015390009,0.00416495400998933,,0.2572309477372884,1.0289237909491535,0.43854052099478,1.3156215629843402,0.5438880989796818,2.71944049489841,0.00984057727785,3.4941522141399997,0.0,0.0,0.6172,2.05733333333,-4.545539116470829,1.0908921767058297,0.00551593124988,0.0,0.0679987319414,2.4435797479599994,61.00000000000001,3.06666666667,1.4899720145687374
TUR.44_1,Karaman,1.4388981344498966,4.3682472531378265,0.7753287022597788,3.8039947589890137,0.14783799999999997,1.073919,0.3699351978497882,1.4797407913991527,0.44709944393976403,1.3412983318192921,0.6006378468839559,3.00318923441978,0.0019265986530443467,1.2895868638176344,0.0,0.0,0.6171999999999999,2.05733333333,0.2920786128427177,2.298747770313349,0.004010236105784073,0.0,0.08099974501301135,2.695192521379531,61.00000000000001,3.06666666667,2.662064290802603
TUR.45_1,Kars,0.2022777635567432,1.9504847542395256,0.08988981991605068,1.197518095840862,0.12142501448324913,1.0739190000000003,0.34340971984728197,1.3736388793891279,0.5826786962672945,1.7480360888018833,0.5826441122592517,2.913220561296259,0.0032469935767445823,2.0082283234689626,0.0,0.0,0.6172,2.05733333333,-0.6982901003871664,1.8705528402468674,0.003931933357199544,0.02899062285128796,0.09101255712578046,2.8523946842807115,61.00000000000001,3.0666666666700007,1.5967775547950287
TUR.46_1,Kastamonu,0.2170260502134169,2.026442394963361,0.11399926465991721,1.3199537846404783,0.0031491839007644334,,0.26595130410911905,1.0638052164364764,0.3611667722008438,1.0835003166025317,0.5518985749576087,2.7594928747880436,0.006831052115721181,2.8038271670173756,0.0,0.0,0.6172,2.0573333333300003,-3.3979072653414595,1.3204185469317071,0.005075961414396488,0.0,0.07184569235907287,2.519739807762808,61.00000000000001,3.06666666667,1.6060673375172765
TUR.47_1,Kayseri,0.9580300338252399,4.092603680675907,0.46428431916984947,2.771559983164545,0.14783800000000002,1.0739190000000003,0.37747336419899435,1.5098934567959774,0.5145302382975941,1.5435907148927823,0.6249783716011045,3.124891858005523,0.0045558802347723856,1.340867054422415,0.0,0.0,0.6172,2.0573333333300003,0.820336702753537,2.6888857379344837,0.006442188833715232,0.0,0.06057872157047338,2.2450073786174007,61.00000000000001,3.0666666666700007,2.4321739736429673
TUR.48_1,Kilis,2.4709507287328885,4.818097012125701,1.1576840526360714,4.406846944960793,0.147838,1.073919,0.375410629870316,1.5016425194812641,0.5418097918806276,1.6254293756418827,0.7344680808678431,3.6723404043392156,0.008301297208662335,3.2681888942994526,0.0,0.0,0.6172,2.05733333333,1.7892623105395742,3.1106497609884434,0.013155808528782472,0.12101470005451036,0.0378750844451034,1.5900058088912277,61.00000000000001,3.06666666667,3.08197696406558
TUR.49_1,Kinkkale,0.7558486976013312,3.9029732254801552,0.39160751370510716,2.565845869886523,0.14277988341812475,1.073919,0.3370851478136229,1.3483405912544917,0.41934430431340347,1.2580329129402104,0.6752253356600287,3.3761266783001433,0.0016813572733023758,1.2766722109114763,0.0,0.0,0.6172000000000001,2.05733333333,-1.0259405446542953,1.794811891069137,0.004863519737137902,0.0,0.07383623979914994,2.5538497203651964,61.0,3.06666666667,2.279205225653545
TUR.4_1,Agri,0.6064655929751943,3.5901594964944588,0.31990747578557865,2.2777500583473866,0.001614487262627479,1.073919,0.4382986011231446,1.7531944044925785,0.67982916709119,2.0394875012735696,0.5780816353731602,2.8904081768658014,0.004575960600511674,2.4867538649499985,0.0,0.0,0.6172,2.05733333333,-0.19264613436615424,1.9614707731267687,0.018725095812796563,0.5492191089050843,0.07728108233928731,2.6190582119153145,61.0,3.06666666667,2.331222516567086
TUR.50_1,Kirklareli,0.14776993715080358,1.4433018038245604,0.06965234853168517,0.8714533193297694,-0.178641,,0.40885098765819944,1.6354039506327978,0.36301503154862086,1.0890450946458625,0.6927458923816705,3.4637294619083523,0.0009752506956944437,0.7366188379583949,0.0,0.0,0.6172,2.05733333333,1.3473975763889727,3.058886475065067,0.0062556375493185885,0.0,0.06185174796755228,2.3025041880816524,61.00000000000001,3.06666666667,1.3812427314016744
TUR.51_1,Kirsehir,0.7916386632552114,3.9716364508916104,0.4044816738626422,2.6179266954505693,0.147838,1.073919,0.34497920075987953,1.3799168030395181,0.42486718037124654,1.2746015411137397,0.6839582655697272,3.4197913278486354,0.0017968154299768987,1.3407824105488613,0.0,0.0,0.6172,2.05733333333,-1.063819825895859,1.787236034820825,0.004537645015909504,0.0,0.07657290580873614,2.6064497825505812,61.0,3.0666666666699998,2.318042527448365
TUR.52_1,Kocaeli,0.2449735861164502,1.5549882476682129,0.10542116936611164,1.0317303314436845,0.00995253,,0.34206424037468713,1.3682569614987485,0.4071253413903668,1.2213760241711005,0.5713225282923329,2.8566126414616644,0.006244964585101254,2.4825055773192095,9.33350567697769e-07,0.0966907786289203,0.6172,2.0573333333299995,10.376002473638481,3.824512918214821,0.009006700345025542,0.0,0.0379228364776131,1.4569145035171351,60.99999999999999,3.06666666667,1.515863645923982
TUR.53_1,Konya,1.5826749365239714,4.72565549552757,0.8487600666352388,4.10432404777613,0.14783799999999997,1.073919,0.33996316744787763,1.3598526697915108,0.33674805251614903,1.0102441575484469,0.6426645561461002,3.213322780730501,0.003950481386124548,1.8586981675714085,1.8715294690795275e-11,1.9388175017487706e-06,0.6172,2.05733333333,-0.5050146343382843,2.0019559948230707,0.004843889553995332,0.0,0.07399699545384492,2.5497132430163374,61.0,3.0666666666700007,2.7881408776365078
TUR.54_1,Kütahya,0.9382722290462303,4.018267814226184,0.5175233382656909,3.0670800396107953,0.11163856510443773,1.073919,0.3586197745324556,1.4344790981298225,0.3698803585455382,1.1096410756366148,0.5876085360287495,2.9380426801437474,0.0035821624385117164,2.0282260644800023,5.861687729817717e-06,0.5011969161520041,0.6172,2.05733333333,1.248213700063263,2.9316836241799535,0.008574077212955247,0.0,0.042674703006363196,1.752364948223467,60.99999999999999,3.0666666666700007,2.4514348908179966
TUR.55_1,Malatya,0.5824357249425861,2.322080547533548,0.29574501394751745,1.7894632265924437,0.147838,1.073919,0.44976612447526326,1.799064497901053,0.46534454477230175,1.3960336343169053,0.5914511720576606,2.957255860288303,0.0009663378781237306,0.7622378516244939,0.0,0.0,0.6172000000000001,2.0573333333300003,0.3665058364993804,2.448474896268414,0.0055286454796744594,0.0,0.06825057483925483,2.4316681548331918,61.00000000000001,3.0666666666699998,1.7687041072500287
TUR.56_1,Manisa,1.4083465576348055,4.784987882064651,0.7454611290753135,3.9817213004258676,0.14783799999999997,1.073919,0.3987119451877416,1.5948477807509671,0.4437131630556268,1.3311394891668804,0.6078202708701455,3.0391013543507275,0.0016142675569530474,1.2260452905452344,1.4223479413968837e-06,0.14301233172594066,0.6171999999999999,2.0573333333299995,2.7848841773382413,3.370881560312842,0.006980114151700814,0.0,0.05592904307577084,2.1586509954488293,60.99999999999999,3.0666666666699998,2.8385497860851707
TUR.57_1,Mardin,1145.7241169711046,3.559135619996057,1145.3771791657541,3.2251194137598795,0.07134796226300255,1.0739189999999998,0.6259940154031809,2.5039760616127236,0.5612382608952623,1.683714782685787,0.6377789831668208,3.1888949158341044,0.002841396936532467,1.7039716728450645,0.0,0.0,0.6171999999999999,2.05733333333,0.23081680871197835,2.230850634007142,0.010545546136801975,0.156295172174893,0.054510920665526125,2.098995319250395,60.999999999999986,3.0666666666699998,2.5434893604023054
TUR.58_1,Mersin,0.6316983864202761,3.581753209777687,0.3089862861794093,2.21769567311974,0.14185116164317818,1.073919,0.4333886479621277,1.7335545918485114,0.5231483208478567,1.56944496254357,0.5534033121471827,2.767016560735914,0.013044632599302417,3.2294579281856386,1.5892946412047556e-08,0.001558697080764717,0.6171999999999999,2.05733333333,-0.3156067662316241,2.1163515115173803,0.0062023021758872525,0.0,0.061066396978125055,2.226915020432385,61.0,3.0666666666699998,2.290001978470724
TUR.59_1,Mugla,0.5623028630344556,3.420225133389019,0.29683466396697533,2.1797182072920753,0.147838,1.073919,0.3526778497499207,1.410711398999683,0.31906195188627856,0.9571858556588356,0.5514916129933062,2.7574580649665306,0.00560295381513927,2.6465804913298268,9.143583377401815e-06,0.8027678903517415,0.6172000000000001,2.05733333333,3.3630963150428195,3.590774078760705,0.006727494575161017,0.0,0.05744336491052942,2.199950239416194,61.0,3.0666666666700007,2.14503356328671
TUR.5_1,Aksaray,2.0809071805063097,4.843588810061396,1.145323431318756,4.678661242133735,0.147838,1.073919,0.3390481764306409,1.3561927057225636,0.2943238697902239,0.882971609370672,0.659953385692716,3.2997669284635798,0.0027217586336440035,1.7465573950590543,0.0,0.0,0.6172000000000001,2.05733333333,-1.046058443026109,1.7929032242236302,0.003941561619818158,0.0,0.0815787594779391,2.70269755335033,61.00000000000001,3.0666666666700007,2.910659145989255
TUR.60_1,Mus,0.327360185221767,1.956030738733493,0.17624161652085849,1.4705638595534933,-0.010557975940267719,1.073919,0.43446087937235434,1.7378435174894173,0.7128750622291455,2.1386251866874364,0.5468738870153916,2.734369435076958,0.0046486804795342574,2.3024520809982003,0.0,0.0,0.6172000000000001,2.05733333333,-0.15653348791715724,2.0015664431800464,0.004068824945018567,0.0,0.08051025944711328,2.6806178112855146,61.00000000000001,3.06666666667,1.7555113242834375
TUR.61_1,Nevsehir,0.9147546356849966,3.9993617889221427,0.483254929429547,2.8180812566394158,0.14783799999999997,1.073919,0.3337184636317892,1.3348738545271568,0.40288660051075803,1.208659801532274,0.6692637627305914,3.3463188136529562,0.002162562965909782,1.3495989815264304,0.0,0.0,0.6172,2.05733333333,-0.9736726381172867,1.8180561509577817,0.004876784773500883,0.0,0.0737248412408523,2.551708585468467,61.00000000000001,3.06666666667,2.3485152933438727
TUR.62_1,Nigde,1.802997983544718,4.730646133322617,0.9477576386199659,4.254550754856379,0.147838,1.073919,0.3610693635379642,1.4442774541518568,0.44577573029794204,1.3373271908938258,0.624212105497013,3.121060527485065,0.006033001969041711,1.5579437757897137,0.0,0.0,0.6172,2.05733333333,0.6238204099520049,2.553582678586674,0.004970001575173438,0.0,0.07291256196373046,2.504193664809103,61.0,3.0666666666700007,2.862254008668013
